#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-11-07 15:38:52.434
#Start: 1000 Hz
#Stop: 5000 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43531 V
#Offset: -0.000212314 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Frequency (Hz),Channel 1 Magnitude (dB)
1201.386038111422,-34.47195031263138
1205.259381146601,-34.23725127843421
1209.145212079752,-34.31800563549836
1213.04357117263,-34.1972288390861
1216.954498816801,-34.22244627942637
1220.878035534051,-33.94466473916899
1224.814221976815,-33.88151255222503
1228.763098928589,-33.86160393806259
1232.724707304364,-33.70162261463173
1236.699088151037,-33.67080562831407
1240.686282647847,-33.65319037743824
1244.686332106796,-33.65533808329013
1248.699277973078,-33.53527481201685
1252.725161825511,-33.50327161854128
1256.764025376962,-33.29485349931925
1260.815910474786,-33.31242112567549
1264.880859101255,-33.32953814206905
1268.958913373996,-33.35303729076328
1273.050115546424,-33.18887130878691
1277.154508008182,-33.02733987983541
1281.27213328558,-33.08929269491747
1285.403034042037,-32.77290566724373
1289.547253078519,-32.82022216272171
1293.704833333986,-32.79596387713925
1297.875817885837,-32.74039552030231
1302.060249950353,-32.76028350672947
1306.258172883149,-32.6772644612559
1310.46963017962,-32.62677384929701
1314.694665475394,-32.38561083965169
1318.93332254678,-32.34313326772699
1323.18564531123,-32.37495434279661
1327.451677827782,-32.21449943167792
1331.731464297528,-32.05976347688362
1336.025049064065,-32.0458850952741
1340.332476613958,-31.96756398499119
1344.653791577197,-31.98511679124298
1348.989038727663,-31.87092432047967
1353.338262983592,-31.63755948608242
1357.701509408038,-31.57734386228655
1362.078823209341,-31.64592175706826
1366.470249741596,-31.51414191178844
1370.875834505122,-31.4726478526902
1375.295623146934,-31.35648059489199
1379.729661461215,-31.28373096878081
1384.177995389793,-31.20617751919522
1388.640671022614,-31.04431421811236
1393.117734598221,-30.96367467714161
1397.609232504235,-31.11009481865299
1402.115211277829,-30.81879926618839
1406.635717606218,-30.84803510365553
1411.170798327141,-30.83938950193847
1415.72050042934,-30.61721817194787
1420.284871053057,-30.58906323809268
1424.863957490511,-30.40103780318799
1429.4578071864,-30.33317144831734
1434.066467738384,-30.21564511085095
1438.68998689758,-30.26133471950396
1443.328412569059,-30.19710571649124
1447.981792812339,-29.99525609856124
1452.650175841887,-29.96011928435772
1457.333610027617,-29.95794710337944
1462.032143895387,-29.79236380627972
1466.74582612751,-29.60165598128857
1471.474705563249,-29.66802996815813
1476.218831199331,-29.50924966104406
1480.978252190451,-29.25569229669421
1485.753017849782,-29.43699006719761
1490.543177649484,-29.20853584051311
1495.348781221221,-29.22823756106034
1500.169878356669,-28.92456189333886
1505.00651900804,-28.84539798871192
1509.85875328859,-28.71021089600195
1514.726631473148,-28.62974950784491
1519.610203998629,-28.53660147715053
1524.50952146456,-28.576402669286
1529.424634633606,-28.47943910837914
1534.355594432091,-28.399051657996
1539.302451950533,-28.28271235361096
1544.265258444163,-28.16686973120952
1549.244065333469,-27.98307166330741
1554.238924204715,-27.97376152545375
1559.249886810486,-27.74407718524594
1564.277005070222,-27.64140625260407
1569.320331070751,-27.63257889164596
1574.379917066834,-27.54405728493256
1579.455815481704,-27.27520217766736
1584.548078907611,-27.16276111841308
1589.656760106363,-26.99983932641683
1594.781912009878,-27.02334788405199
1599.92358772073,-26.88771930498287
1605.081840512695,-26.81705550518176
1610.256723831313,-26.55448405047391
1615.44829129443,-26.41738388596515
1620.656596692763,-26.38078411959622
1625.881693990452,-26.21682120424297
1631.123637325621,-26.24886539026984
1636.382481010939,-25.90707480074918
1641.658279534182,-25.9042335855145
1646.951087558798,-25.67071849045043
1652.260959924474,-25.59474089745077
1657.587951647702,-25.46407795135272
1662.932117922353,-25.45280085503599
1668.293514120244,-25.07726209687394
1673.672195791717,-25.08836164927658
1679.068218666207,-24.85858291972835
1684.48163865283,-24.73297106172222
1689.912511840952,-24.60981814081583
1695.360894500776,-24.33875959593978
1700.826843083925,-24.30719166177111
1706.310414224023,-24.13582629489586
1711.811664737287,-24.04682549424594
1717.330651623111,-23.8988251728043
1722.867432064659,-23.70883066162229
1728.422063429457,-23.47142446200193
1733.994603269989,-23.51542818567214
1739.58510932429,-23.16007150327108
1745.193639516546,-22.97546647561489
1750.820251957694,-22.94851586530959
1756.465004946028,-22.61720915979966
1762.127956967793,-22.36914374105515
1767.809166697802,-22.38583275226567
1773.508693000038,-21.94142486675734
1779.226594928264,-21.6280835638906
1784.962931726638,-21.54289983525795
1790.717762830323,-21.19498672094588
1796.491147866106,-21.26027726626361
1802.283146653012,-20.95566228803161
1808.093819202931,-20.75965056072327
1813.92322572123,-20.20760766701025
1819.771426607385,-20.33743875134102
1825.638482455602,-20.0633229996117
1831.524454055447,-19.58844915490008
1837.429402392476,-19.42734890307616
1843.353388648866,-19.37576012404001
1849.296474204048,-18.96368876483985
1855.258720635345,-18.62107600284347
1861.240189718608,-18.2346028399491
1867.240943428861,-18.10772291102355
1873.261043940933,-17.78685985729008
1879.300553630115,-17.61294963978613
1885.359535072794,-17.3055392406739
1891.438051047112,-16.9080790574734
1897.536164533609,-16.22197979933502
1903.653938715879,-16.08364137780833
1909.791436981222,-15.67168858518361
1915.948722921306,-15.26855246029535
1922.125860332819,-14.72268570532801
1928.322913218136,-14.397231182945
1934.539945785978,-13.83217770744609
1940.777022452081,-13.39388937559301
1947.034207839858,-12.90170285312661
1953.311566781075,-12.52321871155951
1959.609164316519,-11.89643784927682
1965.92706569667,-11.31737203327539
1972.265336382383,-10.74025866495285
1978.624042045561,-9.989173574960573
1985.003248569838,-9.320008408916067
1991.40302205126,-8.672382300645085
1997.823428798971,-7.972004436885319
2004.264535335902,-7.393763001330715
2010.726408399454,-6.713258695574438
2017.209114942197,-6.160085955072909
2023.712722132558,-5.644965662915192
2030.237297355522,-5.405925337186529
2036.782908213323,-5.256681644129316
2043.349622526153,-5.348973607161957
2049.937508332858,-5.785807925581548
2056.546633891646,-6.179488090401632
2063.177067680795,-6.718145843517966
2069.828878399359,-7.42602591142676
2076.502134967884,-8.012709778611745
2083.196906529118,-8.790617169004602
2089.913262448732,-9.541049864587535
2096.651272316035,-10.05944572552006
2103.411005944696,-10.67106618524502
2110.192533373467,-11.2809625876374
2116.995924866911,-11.89298047722014
2123.821250916126,-12.37134393172243
2130.668582239481,-12.91181759886292
2137.537989783343,-13.50819865824006
2144.429544722814,-13.7929949894688
2151.34331846247,-14.39642135058473
2158.2793826371,-14.75620503977719
2165.237809112449,-15.31331672184974
2172.218669985959,-15.54961960856959
2179.222037587519,-16.0998306426636
2186.247984480216,-16.2756159684135
2193.296583461084,-16.80817845443553
2200.367907561858,-17.14956984499422
2207.462030049734,-17.50886701801016
2214.579024428125,-18.03403356398431
2221.718964437422,-18.24726883929832
2228.881924055761,-18.50263651078626
2236.06797749979,-18.53361261880884
2243.277199225432,-18.81905071531298
2250.509663928663,-19.17821888819239
2257.765446546285,-19.59687373848607
2265.044622256697,-19.61246287380785
2272.34726648068,-20.19352574444639
2279.673454882176,-19.87424829126745
2287.023263369073,-20.65561594769799
2294.396768093989,-20.94846862286719
2301.794045455065,-21.14812887686739
2309.215172096753,-21.09370067051033
2316.660224910611,-21.56106035885121
2324.129281036101,-21.44571453732397
2331.622417861387,-21.59023088822041
2339.139713024138,-22.15662091562554
2346.68124441233,-22.16534354706196
2354.247090165057,-22.30305926152801
2361.837328673335,-22.52251359984452
2369.452038580922,-22.97600533976911
2377.091298785124,-23.08887292237539
2384.755188437619,-23.15323817627273
2392.443786945275,-23.19833089175339
2400.157173970973,-23.50193504949041
2407.895429434429,-23.54258099768697
2415.658633513029,-23.86145398793595
2423.446866642654,-24.20554565161348
2431.260209518515,-24.21141970569332
2439.098743095991,-24.40015983694557
2446.962548591464,-24.45510322211467
2454.851707483164,-24.83385549277489
2462.766301512012,-24.68259285440016
2470.706412682466,-24.66176425880953
2478.67212326337,-24.945512544418
2486.663515788814,-25.13565137216528
2494.680673058975,-25.51996901297705
2502.723678140987,-25.55281508071911
2510.792614369799,-25.89953960522985
2518.887565349033,-26.00974540482555
2527.008614951858,-25.8970639361752
2535.155847321853,-25.89005570321821
2543.329346873883,-26.18546279373947
2551.529198294968,-26.10743541053429
2559.75548654517,-26.21161748377421
2568.008296858463,-26.46188691947365
2576.287714743621,-26.59841201445696
2584.593825985105,-26.90335033895275
2592.926716643952,-26.65750360049028
2601.28647305866,-26.82957530144654
2609.673181846092,-27.23339379292847
2618.086929902368,-27.39178791927728
2626.527804403767,-27.39760137267125
2634.995892807628,-27.43931489688237
2643.49128285326,-27.62056276823435
2652.014062562846,-27.70792827893531
2660.564320242362,-27.74750317076215
2669.142144482485,-27.80037103497619
2677.747624159514,-28.17257519635723
2686.380848436292,-27.8873038289915
2695.041906763128,-28.15483181832622
2703.730888878724,-28.07880251090663
2712.447884811106,-28.53346651973242
2721.192984878554,-28.43129694688149
2729.966279690543,-28.51457269809877
2738.767860148674,-28.59600374784504
2747.597817447624,-28.6569606872156
2756.456243076088,-28.76220218868405
2765.343228817723,-28.99210933547958
2774.258866752104,-29.20695969460624
2783.203249255674,-29.25060036301852
2792.176469002708,-29.29197366440825
2801.178618966266,-29.23909049994356
2810.209792419157,-29.47862176566157
2819.27008293491,-29.4589207274581
2828.359584388741,-29.87186956336798
2837.478390958522,-29.6521999608628
2846.626597125765,-29.80702946583932
2855.804297676594,-29.74984336987806
2865.011587702728,-29.74917379375303
2874.24856260247,-29.9701968142221
2883.515318081693,-30.12288431107319
2892.811950154829,-30.30693952695782
2902.138555145868,-30.04079437646113
2911.495229689357,-30.18689897933303
2920.882070731394,-30.47828649622173
2930.299175530641,-30.50058892631785
2939.746641659326,-30.58784004103603
2949.224567004257,-30.44202361401182
2958.733049767835,-30.91126176256657
2968.27218846907,-30.93683522117743
2977.842081944607,-31.16280746313761
2987.442829349742,-30.96927798324545
2997.074530159457,-31.12960482152936
3006.737284169446,-31.12409010649969
3016.431191497151,-31.05019269273106
3026.1563525828,-31.37244205783166
3035.912868190444,-31.4370438466977
3045.700839409006,-31.25831758455163
3055.520367653323,-31.45668343848715
3065.371554665204,-31.42277785764619
3075.254502514477,-31.44071319263551
3085.169313600048,-31.89423234600764
3095.116090650967,-31.78637875320688
3105.094936727487,-32.02410481925077
3115.105955222134,-31.97517242562838
3125.149249860777,-32.11110272909772
3135.224924703704,-31.98096887856483
3145.333084146702,-32.35990539210012
3155.473832922133,-32.24469692080167
3165.647276100025,-32.19329111537046
3175.853519089158,-32.43106027924654
3186.092667638154,-32.15777589681917
3196.364827836579,-32.36628531110326
3206.670106116036,-32.31664119893284
3217.008609251271,-32.66029330510462
3227.380444361276,-32.56104959578953
3237.785718910407,-32.73376083978646
3248.224540709483,-32.75125155938982
3258.697017916921,-32.87557399963192
3269.20325903984,-32.98533920049741
3279.743372935198,-33.13542046778693
3290.317468810912,-32.90494027716252
3300.925656226991,-33.09335109392107
3311.568045096676,-33.29118107785868
3322.244745687571,-33.27722192827162
3332.955868622792,-33.27838389514501
3343.70152488211,-33.27780515827043
3354.481825803103,-33.38124204385866
3365.296883082306,-33.38216703521271
3376.146808776372,-33.48180664326922
3387.031715303231,-33.43385959659719
3397.951715443256,-33.66305125253917
3408.90692234043,-33.84116244894037
3419.897449503521,-33.69303038172779
3430.923410807255,-33.89309158450754
3441.984920493495,-33.84029310901411
3453.082093172431,-34.04775412918796
3464.215043823761,-34.03504566949521
3475.383887797886,-34.08394955269517
3486.588740817101,-34.01064304841307
3497.8297189768,-34.1870682753187
3509.106938746675,-34.28397678862819
3520.420516971922,-34.12545022307463
3531.770570874455,-34.21146472402602
3543.157218054117,-34.41312248512185
3554.580576489903,-34.51847710519616
3566.040764541176,-34.37950119427607
3577.537900948899,-34.62572789699811
3589.072104836862,-34.67718331017326
3600.64349571292,-34.61955544544451
3612.252193470227,-34.63410527474569
3623.898318388478,-34.93013829720697
3635.581991135161,-34.98918904539229
3647.303332766801,-34.77007586310136
3659.062464730217,-34.8972836321426
3670.859508863782,-34.97755778089442
3682.69458739868,-34.96889127303292
3694.567822960179,-34.99000595110532
3706.479338568896,-35.16419653139333
3718.429257642078,-35.37974826683006
3730.417703994872,-35.00404889898167
3742.444801841615,-35.23231572249528
3754.51067579712,-35.51753010633136
3766.615450877964,-35.40205062015784
3778.759252503785,-35.37629194652732
3790.942206498584,-35.40363725442376
3803.164439092023,-35.47719318768524
3815.426076920739,-35.58477097079152
3827.727247029653,-35.79964465039963
3840.068076873284,-35.61584893585803
3852.448694317076,-35.76278245841458
3864.869227638719,-35.9154998664275
3877.329805529474,-35.647158020055
3889.830557095514,-36.01919184266416
3902.371611859258,-36.00248759383673
3914.953099760714,-35.88674059370288
3927.575151158821,-35.94008499253953
3940.237896832809,-36.09641279045209
3952.941467983542,-36.12096894494155
3965.685996234889,-36.47504578860458
3978.471613635081,-36.29095172514714
3991.298452658078,-36.36112279100433
4004.166646204948,-36.54912971316974
4017.076327605238,-36.25406509851248
4030.027630618358,-36.47591853293725
4043.020689434968,-36.55229652844874
4056.055638678365,-36.75737798955702
4069.132613405881,-36.49932834579624
4082.251749110282,-36.65113246425567
4095.41318172117,-36.68101940002778
4108.617047606391,-36.71553497205545
4121.863483573453,-36.72343512225459
4135.152626870937,-36.88015983083236
4148.484615189922,-36.7069826071308
4161.859586665413,-36.8024761881705
4175.277679877771,-37.05149322028967
4188.739033854147,-37.00612072675796
4202.243788069925,-37.23240036207076
4215.792082450167,-37.18010388863745
4229.38405737106,-37.19151831659176
4243.019853661375,-37.03293438621568
4256.699612603923,-37.10426475033411
4270.423475937018,-37.30493917143461
4284.191585855949,-37.18352327430428
4298.004085014449,-37.57652788106657
4311.861116526179,-37.43721788358295
4325.762823966205,-37.47115855825251
4339.709351372489,-37.30628698382923
4353.700843247378,-37.23364066490124
4367.737444559105,-37.68188016667825
4381.819300743291,-37.70830161030928
4395.946557704449,-37.59974389866164
4410.119361817498,-37.55863967051403
4424.337859929276,-37.84465690667884
4438.60219936007,-37.84901622911364
4452.91252790513,-37.62695029332483
4467.268993836211,-38.13227372211854
4481.671745903106,-37.76936428346551
4496.120933335184,-37.82565450611816
4510.61670584294,-37.86689303218063
4525.159213619543,-38.08167857893341
4539.7486073424,-37.97063877875861
4554.385038174705,-38.1933906947805
4569.068657767012,-37.97104776157452
4583.799618258811,-38.14761086122885
4598.578072280094,-38.1172747641799
4613.404172952941,-38.13406031134011
4628.278073893112,-38.05222551092292
4643.199929211631,-38.15997217720032
4658.169893516383,-38.22445608845096
4673.188121913724,-38.60118563319226
4688.254770010078,-38.42827439816359
4703.369993913554,-38.56872637834301
4718.533950235565,-38.70562459000533
4733.746796092449,-38.44520707135926
4749.008689107095,-38.70029235713644
4764.319787410581,-38.65000347916701
4779.680249643805,-38.89066918836306
4795.090234959136,-38.8696727804254
4810.549903022061,-38.97765665788343
4826.059414012836,-38.88189801939329
4841.618928628149,-38.86239592758805
4857.228608082784,-38.75340117060976
4872.888614111293,-39.06500087401862
4888.599108969667,-39.03523583382969
4904.360255437024,-39.18171251995771
4920.172216817288,-38.9790088387921
4936.035156940889,-39.29559080370552
4951.949240166454,-38.99840809611013
4967.914631382512,-39.45167992938104
4983.931496009206,-39.3470744908634
5000,-38.87187779838133
